Fecha;Hora;Clase de Vuelo;Clasificación Vuelo;Tipo de Movimiento;Origen OACI;Destino OACI;Aerolinea Nombre;Aeronave
3/1/2020;10;Vuelo Privado con Matrícula Extranje;Internacional;Despegue  ;SAEZ;MPTO;NetJets                       ;GULFSTREAM AERO
3/1/2020;10;No Regular                          ;Internacional;Despegue  ;SABE;SULS;N/A                           ;BEECHCRAFT BE90
3/1/2020;10;Regular                             ;Cabotaje     ;Despegue  ;SAWG;SAWE;LADE - Líneas Aéreas Del Estad;SAAB SF34      
3/1/2020;10;Regular                             ;Cabotaje     ;Aterrizaje;SACO;SABE;Aerolíneas Argentinas         ;BOEING B-737   
3/1/2020;10;Regular                             ;Internacional;Aterrizaje;SBPA;SAEZ;Aerolíneas Argentinas         ;BOEING B-737   
3/1/2020;10;Regular                             ;Cabotaje     ;Despegue  ;SAZM;SABE;Austral Líneas Aéreas         ;EMBRAER E-190  
3/1/2020;10;Vuelo Privado con Matrícula Nacional;Cabotaje     ;Aterrizaje;SAAG;SADF;N/A                           ;PIPER PA-32    
3/1/2020;10;Regular                             ;Cabotaje     ;Aterrizaje;SAME;SABE;Aerolíneas Argentinas         ;BOEING B-737   
3/1/2020;10;Regular                             ;Internacional;Aterrizaje;MMMX;SAEZ;Aeroméxico                    ;BOEING B-787   
3/1/2020;10;Regular                             ;Cabotaje     ;Despegue  ;SACO;SAEZ;Aerolíneas Argentinas         ;BOEING B-737   
3/1/2020;10;Regular                             ;Cabotaje     ;Aterrizaje;SABE;SASA;Aerolíneas Argentinas         ;BOEING B-737   
3/1/2020;10;No Regular                          ;Cabotaje     ;Aterrizaje;SADF;SADM;N/A                           ;LEARJET LJ-25  
3/1/2020;10;Regular                             ;Cabotaje     ;Aterrizaje;SABE;SANT;Aerolíneas Argentinas         ;BOEING B-737   
3/1/2020;10;Regular                             ;Cabotaje     ;Aterrizaje;SACO;SABE;Norwegian Air Argentina       ;BOEING B-737   
3/1/2020;10;Vuelo Privado con Matrícula Nacional;Cabotaje     ;Aterrizaje;SACC;SACO;N/A                           ;CESSNA C-182   
3/1/2020;10;Regular                             ;Cabotaje     ;Despegue  ;SABE;SAZS;Aerolíneas Argentinas         ;BOEING B-737   
3/1/2020;10;Regular                             ;Cabotaje     ;Despegue  ;SARP;SADP;Flybondi                      ;BOEING B-737   
3/1/2020;10;Regular                             ;Cabotaje     ;Aterrizaje;SAWC;SAWH;Aerolíneas Argentinas         ;BOEING B-737   
3/1/2020;10;Regular                             ;Cabotaje     ;Aterrizaje;SAZS;SABE;LATAM Argentina               ;AIRBUS A-320   
3/1/2020;10;Regular                             ;Internacional;Aterrizaje;SCEL;SAEZ;LATAM                         ;AIRBUS A-320   
3/1/2020;10;Regular                             ;Cabotaje     ;Aterrizaje;SARI;SACO;Austral Líneas Aéreas         ;EMBRAER E-190  
3/1/2020;10;Regular                             ;Cabotaje     ;Despegue  ;SAWH;SAVT;Aerolíneas Argentinas         ;BOEING B-737   
3/1/2020;10;Vuelo Privado con Matrícula Nacional;Internacional;Despegue  ;SADF;SULS;N/A                           ;CESSNA C-208   
3/1/2020;10;Vuelo Privado con Matrícula Nacional;Cabotaje     ;Aterrizaje;AR-0;SAZM;N/A                           ;N/A N/A        
3/1/2020;10;Regular                             ;Cabotaje     ;Aterrizaje;SAVV;SABE;Austral Líneas Aéreas         ;EMBRAER E-190  
3/1/2020;10;Regular                             ;Internacional;Aterrizaje;SCEL;SAEZ;LATAM Argentina               ;AIRBUS A-320   
3/1/2020;10;Regular                             ;Cabotaje     ;Despegue  ;SARI;SADP;Flybondi                      ;BOEING B-737   
3/1/2020;10;No Regular                          ;Cabotaje     ;Aterrizaje;SARF;SABE;N/A                           ;LEARJET LJ-60  
3/1/2020;10;No Regular                          ;Cabotaje     ;Despegue  ;SADF;SAWE;N/A                           ;BOMBARDIER CRJ2
3/1/2020;10;Regular                             ;Internacional;Despegue  ;SAEZ;SBGL;TAM Linhas Aéreas             ;AIRBUS A-320   
3/1/2020;10;Regular                             ;Cabotaje     ;Despegue  ;SARE;SABE;Austral Líneas Aéreas         ;EMBRAER E-190  
3/1/2020;10;Regular                             ;Cabotaje     ;Despegue  ;SAWH;SABE;LATAM Argentina               ;AIRBUS A-320   
3/1/2020;10;Regular                             ;Cabotaje     ;Despegue  ;SABE;SANL;Austral Líneas Aéreas         ;EMBRAER E-190  
3/1/2020;10;Vuelo Privado con Matrícula Nacional;N/A          ;Despegue  ;SASA;N/A ;N/A                           ;BEECHCRAFT B190
3/1/2020;10;Regular                             ;Cabotaje     ;Despegue  ;SARI;SAAR;JetSMART Airlines             ;AIRBUS A-320   
3/1/2020;10;Regular                             ;Cabotaje     ;Despegue  ;SAME;SABE;LATAM Argentina               ;AIRBUS A-320   
3/1/2020;10;Regular                             ;Cabotaje     ;Despegue  ;SAZM;SAZB;Austral Líneas Aéreas         ;EMBRAER E-190  
3/1/2020;10;Regular                             ;Cabotaje     ;Aterrizaje;SAME;SABE;Norwegian Air Argentina       ;BOEING B-737   
3/1/2020;10;Regular                             ;Cabotaje     ;Despegue  ;SARI;SASA;Austral Líneas Aéreas         ;EMBRAER E-190  
3/1/2020;10;Regular                             ;Cabotaje     ;Despegue  ;SASA;SABE;Aerolíneas Argentinas         ;BOEING B-737   
3/1/2020;10;Regular                             ;Cabotaje     ;Aterrizaje;SAAR;SASA;Austral Líneas Aéreas         ;EMBRAER E-190  
3/1/2020;10;Regular                             ;Cabotaje     ;Aterrizaje;SASA;SACO;JetSMART Airlines             ;AIRBUS A-320   
3/1/2020;11;Regular                             ;Internacional;Despegue  ;SAEZ;SBGL;Aerolíneas Argentinas         ;BOEING B-737   
3/1/2020;11;Regular                             ;Cabotaje     ;Despegue  ;SAZS;SABE;LATAM Argentina               ;AIRBUS A-320   
3/1/2020;11;No Regular                          ;Cabotaje     ;Despegue  ;SAWC;SAZS;N/A                           ;LEARJET LJ-60  
3/1/2020;11;Regular                             ;Cabotaje     ;Aterrizaje;SABE;SARI;Aerolíneas Argentinas         ;BOEING B-737   
3/1/2020;11;Regular                             ;Cabotaje     ;Aterrizaje;SASA;SACO;Aerolíneas Argentinas         ;BOEING B-737   
3/1/2020;11;Regular                             ;Cabotaje     ;Aterrizaje;SANU;SABE;Aerolíneas Argentinas         ;BOEING B-737   
3/1/2020;11;Vuelo Privado con Matrícula Nacional;Cabotaje     ;Aterrizaje;AR-0;SAZM;N/A                           ;CESSNA C-150   
3/1/2020;11;Vuelo Privado con Matrícula Nacional;Cabotaje     ;Despegue  ;SARE;SARC;N/A                           ;CESSNA C-208   
3/1/2020;11;Regular                             ;Cabotaje     ;Aterrizaje;SAZN;SABE;Aerolíneas Argentinas         ;BOEING B-737   
